GEOID,DISTRICT
370210001.1,10
370210053.1,10
370210068.1,10
370210022.2,10
370210027.2,10
370210058.1,10
370210059.1,10
37191000004,11
37191000026,11
37191002530,11
3706100CALY,11
37191000028,11
37191000002,11
370210066.1,10
37143BETHEL,4
370210044.1,10
370210024.1,10
370210048.1,10
370210038.3,10
370210036.1,10
37111FORT-1,10
37111FORT-2,10
370210060.2,10
37035000019,9
37035000006,9
37035000002,9
370230029-B,9
370230029-A,9
3710900NB35,9
37035000030,9
37035000014,9
37035000032,9
37035000001,9
370210002.1,10
37035000017,9
37035000026,9
37035000024,9
37023000012,9
37023000013,9
37023000015,9
371350000SM,2
371350000CP,2
37063000044,2
371350000HE,2
37135000ENO,2
37063000045,1
37063000050,2
37153000004,7
370210011.1,10
370210045.1,10
370210039.2,10
370210039.3,10
370210037.1,10
370210003.1,10
370210054.2,10
370210018.2,10
370890000FL,10
370210052.1,10
37035000016,9
37035000029,9
37035000012,9
37035000023,9
371050000D1,2
371050000D2,2
371050000C1,6
371050000C2,6
371350000WD,2
37135000WDS,2
37153000009,7
371050000E1,6
371050000E2,6
3708500PR23,6
3708500PR26,6
3708500PR24,6
3710100PR14,11
3708500PR25,6
3708500PR29,6
370210047.1,10
37143PARKVI,4
37143NEW-HO,4
3706100WOLF,11
370210025.1,10
370210008.3,10
370210060.4,10
370210008.2,10
370210034.1,10
3706100MAGN,8
3716300ROWA,14
3716300INGO,14
3706100BEUL,8
37107000PH2,8
3706100KENA,8
37135000CS1,2
37153000008,7
37165006-89,14
37153000005,7
37165001-16,14
37155000019,14
3703100NPT2,8
3703100NPT1,8
3703100IBSP,8
3703100MHD2,8
3703100ABCH,8
3703100MHD1,8
3708500PR07,6
3706100WALL,8
3706100ROSE,8
3706100WARS,8
3716300TURK,11
3706100FAIS,11
3716300GIDD,11
3706100GLIS,8
37165000004,14
37165000003,14
37017000P80,14
37017000P45,14
3701700P202,14
37017000P55,14
3713300BC21,8
3713300ML23,8
37103000P07,8
3713300NR02,8
37143NICANO,4
37035000013,9
371350000NS,2
371350000WW,2
37019000016,14
370190004B2,8
3701900004A,8
37129000W03,8
37129000W26,8
37019000021,8
37019000007,8
37019000017,14
37019000019,14
37019000008,8
37019000020,8
37019000015,8
37153000002,7
37153000001,7
37153000013,7
37165002-25,14
371350000KM,2
37035000031,3
37035000008,9
371350000LC,2
37191000013,11
37191000007,11
37191000001,11
37191001920,11
37191000029,11
37191000012,11
37057000062,13
37057000066,13
37123000LIT,13
37055000KDH,4
370550000EL,4
3705500AVON,4
3705500KTHK,4
3705500SOSH,4
370210023.3,10
370210021.1,10
370210023.2,10
370210014.3,10
370210042.1,10
370210067.1,10
370210012.1,10
370210033.3,10
37119000202,3
37119000206,3
37119000201,7
37119000097,12
37119000114,12
37119000134,3
37119000087,12
371190223.1,12
37119000011,12
37119000019,12
37119000227,7
37119000208,3
370970DV1-B,3
370970DV2-B,3
371190139.1,12
37119000236,7
371350000GB,2
371350000OG,2
3700100009S,2
371350000WH,2
3713500000H,2
371350000EF,2
37153000010,7
371350000CW,2
37063000025,1
37063000026,2
3707700BERE,1
37069000013,11
37035000041,3
37035000020,9
37035000037,9
37035000003,9
37035000040,9
37035000035,9
37035000025,9
3710100PR09,11
371010PR29B,11
3710100PR13,11
3710100PR34,11
3710100PR08,11
3710100PR36,11
37083000HPR,4
3710100PR20,11
37183009-02,11
3710100PR35,11
3716300PLVW,11
3708500PR31,6
37119000237,3
371190204.1,7
37119000041,12
37119000081,12
37119000133,3
37119000054,12
37119000148,12
37119000062,7
3707700BTNR,1
3707700CORI,1
3707700SOOX,1
37173ALMOND,10
3707500EAST,10
37113000015,10
3707500STEC,10
37173000BC1,10
37173000BC2,10
37099000SDC,10
37099000QUA,10
370870000IH,10
37113000003,10
37113000007,10
371050000A1,6
371050000A2,6
3708500PR01,6
37051SL78-3,14
3708500PR08,6
3712700P02A,11
3712700P23A,11
3712700P17A,4
3712700P16A,4
3712700P04A,11
3712700P11A,11
3712700P14A,11
3712700P10A,11
3712700P03A,11
37153000006,7
37057000056,13
3708300ENF1,4
3712700P13A,4
371170000GN,4
370150000RX,4
370150000WD,4
370830BUTWD,11
37185000009,11
370830LIT-2,4
37185000001,11
37131LAKE-G,4
